"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10608653"	"3.26e-01"	"1.64e-02"	"-2.7870655"	"-3.01661"	"-0.38973395"	""	""
"10447589"	"3.26e-01"	"1.64e-02"	"-2.7867025"	"-3.01722"	"-0.26080236"	"Fbl"	"fibrillarin"
"10563734"	"3.26e-01"	"1.64e-02"	"-2.7864642"	"-3.01761"	"-0.44421515"	"Mrgpra4"	"MAS-related GPR, member A4"
"10516259"	"3.27e-01"	"1.64e-02"	"-2.7851728"	"-3.01977"	"-0.47526364"	"Dnali1"	"dynein, axonemal, light intermediate polypeptide 1"
"10340652"	"3.27e-01"	"1.65e-02"	"2.783661"	"-3.02229"	"0.73083622"	""	""
"10340761"	"3.27e-01"	"1.65e-02"	"-2.7834995"	"-3.02256"	"-0.86750878"	""	""
"10395692"	"3.27e-01"	"1.65e-02"	"-2.7830608"	"-3.02329"	"-0.328767"	"Arhgap5"	"Rho GTPase activating protein 5"
"10513112"	"3.27e-01"	"1.65e-02"	"-2.7829204"	"-3.02353"	"-0.22408539"	"Epb41l4b"	"erythrocyte membrane protein band 4.1 like 4b"
"10458960"	"3.27e-01"	"1.65e-02"	"-2.782755"	"-3.02381"	"-0.33253643"	"Aldh7a1"	"aldehyde dehydrogenase family 7, member A1"
"10361834"	"3.27e-01"	"1.65e-02"	"-2.7825209"	"-3.0242"	"-0.49913427"	"Txlnb"	"taxilin beta"
"10508454"	"3.27e-01"	"1.65e-02"	"2.7824426"	"-3.02433"	"0.3536293"	"Bsdc1"	"BSD domain containing 1"
"10378555"	"3.27e-01"	"1.65e-02"	"-2.7822755"	"-3.02461"	"-0.35984682"	"Smyd4"	"SET and MYND domain containing 4"
"10342722"	"3.27e-01"	"1.65e-02"	"-2.7821399"	"-3.02483"	"-0.49687563"	""	""
"10469035"	"3.27e-01"	"1.65e-02"	"-2.7819689"	"-3.02512"	"-0.36264275"	"Sephs1"	"selenophosphate synthetase 1"
"10582868"	"3.27e-01"	"1.65e-02"	"-2.7818026"	"-3.02539"	"-0.30230355"	"LOC102638047///LOC664787///Gm15753///C130026I21Rik///Sp110"	"sp110 nuclear body protein-like///Sp110 nuclear body protein pseudogene///predicted gene 15753///RIKEN cDNA C130026I21 gene///Sp110 nuclear body protein"
"10495896"	"3.27e-01"	"1.66e-02"	"-2.7811867"	"-3.02642"	"-0.59609521"	"Camk2d"	"calcium/calmodulin-dependent protein kinase II, delta"
"10484785"	"3.27e-01"	"1.66e-02"	"2.7805322"	"-3.02752"	"0.29229248"	"Olfr1220"	"olfactory receptor 1220"
"10584120"	"3.27e-01"	"1.66e-02"	"-2.7804884"	"-3.02759"	"-0.47683284"	""	""
"10480878"	"3.27e-01"	"1.66e-02"	"-2.7794028"	"-3.0294"	"-0.31699029"	"Camsap1"	"calmodulin regulated spectrin-associated protein 1"
"10431612"	"3.27e-01"	"1.66e-02"	"-2.7792377"	"-3.02968"	"-0.3781878"	"Rabl2"	"RAB, member RAS oncogene family-like 2"
"10445235"	"3.28e-01"	"1.66e-02"	"2.7786316"	"-3.03069"	"0.3897141"	"Gm9753"	"predicted gene 9753"
"10400391"	"3.28e-01"	"1.66e-02"	"-2.7783494"	"-3.03116"	"-0.32152138"	"Polr2h"	"polymerase (RNA) II (DNA directed) polypeptide H"
"10577434"	"3.28e-01"	"1.67e-02"	"-2.7775147"	"-3.03255"	"-0.21914836"	"Defa30///Gm7861///Gm7849///Gm14851///Defa23///AY761184///Defa4///Defa29"	"defensin, alpha, 30///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 23///cDNA sequence AY761184///defensin, alpha, 4///defensin, alpha, 29"
"10486112"	"3.28e-01"	"1.67e-02"	"2.7774112"	"-3.03272"	"0.41194455"	"Bmf"	"BCL2 modifying factor"
"10520696"	"3.28e-01"	"1.67e-02"	"-2.776083"	"-3.03494"	"-0.27319972"	"Gm9924"	"predicted gene 9924"
"10470950"	"3.28e-01"	"1.67e-02"	"-2.7757232"	"-3.03554"	"-0.33769267"	"Endog"	"endonuclease G"
"10555766"	"3.28e-01"	"1.67e-02"	"2.7755976"	"-3.03575"	"0.28216543"	""	""
"10341958"	"3.28e-01"	"1.67e-02"	"2.7752856"	"-3.03627"	"1.13079508"	""	""
"10404359"	"3.28e-01"	"1.68e-02"	"-2.774822"	"-3.03704"	"-0.2718324"	"Mboat1"	"membrane bound O-acyltransferase domain containing 1"
"10344430"	"3.28e-01"	"1.68e-02"	"-2.7747283"	"-3.0372"	"-0.83801422"	""	""
"10487021"	"3.29e-01"	"1.68e-02"	"-2.7741475"	"-3.03817"	"-0.36650787"	"Slc30a4"	"solute carrier family 30 (zinc transporter), member 4"
"10573342"	"3.29e-01"	"1.68e-02"	"-2.7733228"	"-3.03955"	"-0.53502951"	"Mir23a"	"microRNA 23a"
"10576235"	"3.30e-01"	"1.68e-02"	"-2.7717189"	"-3.04222"	"-0.38273671"	"Dpep1"	"dipeptidase 1 (renal)"
"10342117"	"3.30e-01"	"1.69e-02"	"2.7714281"	"-3.04271"	"0.92296486"	""	""
"10405504"	"3.30e-01"	"1.69e-02"	"-2.7708503"	"-3.04367"	"-0.33097879"	"Caml"	"calcium modulating ligand"
"10540085"	"3.30e-01"	"1.69e-02"	"-2.7704381"	"-3.04436"	"-0.28475693"	"Fbln2"	"fibulin 2"
"10356172"	"3.30e-01"	"1.69e-02"	"-2.77019"	"-3.04477"	"-0.45291361"	"Pid1"	"phosphotyrosine interaction domain containing 1"
"10434348"	"3.30e-01"	"1.69e-02"	"-2.7700355"	"-3.04503"	"-0.23033505"	"Eif2b5"	"eukaryotic translation initiation factor 2B, subunit 5 epsilon"
"10461909"	"3.30e-01"	"1.69e-02"	"-2.769953"	"-3.04517"	"-0.45796344"	"Nmrk1"	"nicotinamide riboside kinase 1"
"10372145"	"3.30e-01"	"1.69e-02"	"-2.7695921"	"-3.04577"	"-0.27592495"	"Alx1"	"ALX homeobox 1"
"10350896"	"3.30e-01"	"1.69e-02"	"-2.7686006"	"-3.04742"	"-0.35892997"	"Astn1"	"astrotactin 1"
"10608697"	"3.30e-01"	"1.70e-02"	"-2.7681177"	"-3.04823"	"-0.36676263"	""	""
"10581959"	"3.30e-01"	"1.70e-02"	"-2.7679457"	"-3.04851"	"-0.37587109"	""	""
"10421436"	"3.30e-01"	"1.70e-02"	"-2.7679231"	"-3.04855"	"-0.22846969"	"Fgf17"	"fibroblast growth factor 17"
"10388302"	"3.31e-01"	"1.70e-02"	"-2.7661583"	"-3.0515"	"-0.35819256"	"Olfr43"	"olfactory receptor 43"
"10537298"	"3.31e-01"	"1.70e-02"	"-2.7654745"	"-3.05264"	"-0.38233807"	"Chrm2"	"cholinergic receptor, muscarinic 2, cardiac"
"10604405"	"3.31e-01"	"1.71e-02"	"-2.7647633"	"-3.05382"	"-0.33998837"	"Aifm1///Aifm1"	"apoptosis-inducing factor, mitochondrion-associated 1///apoptosis-inducing factor, mitochondrion-associated 1"
"10339651"	"3.31e-01"	"1.71e-02"	"2.7645526"	"-3.05417"	"0.67413524"	""	""
"10598232"	"3.32e-01"	"1.71e-02"	"-2.7638788"	"-3.0553"	"-0.30143876"	""	""
"10448707"	"3.32e-01"	"1.71e-02"	"-2.7631377"	"-3.05653"	"-0.25641648"	"Tbl3"	"transducin (beta)-like 3"
"10601922"	"3.32e-01"	"1.71e-02"	"-2.7629917"	"-3.05678"	"-0.25208442"	""	""
"10460136"	"3.32e-01"	"1.71e-02"	"-2.7625267"	"-3.05755"	"-0.42820144"	""	""
"10346843"	"3.32e-01"	"1.72e-02"	"-2.7620454"	"-3.05835"	"-0.48918635"	"Nrp2"	"neuropilin 2"
"10350113"	"3.32e-01"	"1.72e-02"	"-2.7617564"	"-3.05884"	"-0.29560684"	"Arl8a"	"ADP-ribosylation factor-like 8A"
"10439830"	"3.32e-01"	"1.72e-02"	"2.7617483"	"-3.05885"	"0.44738146"	""	""
"10342121"	"3.32e-01"	"1.72e-02"	"2.7616041"	"-3.05909"	"0.5482244"	""	""
"10341766"	"3.32e-01"	"1.72e-02"	"-2.7611034"	"-3.05992"	"-0.67424902"	""	""
"10567043"	"3.32e-01"	"1.72e-02"	"-2.7609259"	"-3.06022"	"-0.6405825"	"Rras2"	"related RAS viral (r-ras) oncogene 2"
"10472212"	"3.32e-01"	"1.72e-02"	"-2.7598144"	"-3.06207"	"-0.3050752"	"Pkp4"	"plakophilin 4"
"10340816"	"3.32e-01"	"1.72e-02"	"-2.7592779"	"-3.06297"	"-0.76819099"	""	""
"10523182"	"3.32e-01"	"1.73e-02"	"-2.7586615"	"-3.06399"	"-0.28307843"	"Areg"	"amphiregulin"
"10602009"	"3.32e-01"	"1.73e-02"	"-2.7586247"	"-3.06406"	"-0.88501427"	"Rnf128"	"ring finger protein 128"
"10420811"	"3.32e-01"	"1.73e-02"	"2.7582465"	"-3.06469"	"0.34136946"	"Msra"	"methionine sulfoxide reductase A"
"10599776"	"3.32e-01"	"1.73e-02"	"-2.7581087"	"-3.06492"	"-0.26594098"	"Brs3"	"bombesin-like receptor 3"
"10569719"	"3.33e-01"	"1.73e-02"	"2.75761"	"-3.06575"	"0.32021932"	"A430078G23Rik"	"RIKEN cDNA A430078G23 gene"
"10398344"	"3.33e-01"	"1.73e-02"	"-2.7570893"	"-3.06662"	"-0.41027346"	"Mir127"	"microRNA 127"
"10607486"	"3.33e-01"	"1.73e-02"	"-2.7565406"	"-3.06753"	"-0.41961242"	"Ptchd1"	"patched domain containing 1"
"10380819"	"3.33e-01"	"1.74e-02"	"2.754878"	"-3.0703"	"0.38252844"	"2810474C18Rik"	"RIKEN cDNA 2810474C18 gene"
"10403871"	"3.33e-01"	"1.74e-02"	"-2.7543804"	"-3.07113"	"-0.25449842"	"Aoah///Aoah"	"acyloxyacyl hydrolase///acyloxyacyl hydrolase"
"10342365"	"3.33e-01"	"1.74e-02"	"2.7543539"	"-3.07117"	"0.38957955"	""	""
"10572271"	"3.33e-01"	"1.74e-02"	"-2.7541146"	"-3.07157"	"-0.27501323"	"Tm6sf2"	"transmembrane 6 superfamily member 2"
"10461164"	"3.33e-01"	"1.74e-02"	"-2.7540524"	"-3.07168"	"-0.26076643"	"Wdr74"	"WD repeat domain 74"
"10344024"	"3.33e-01"	"1.74e-02"	"-2.753217"	"-3.07307"	"-0.32143902"	""	""
"10427624"	"3.33e-01"	"1.74e-02"	"-2.7528881"	"-3.07362"	"-0.35234498"	"Ugt3a2///Ugt3a1"	"UDP glycosyltransferases 3 family, polypeptide A2///UDP glycosyltransferases 3 family, polypeptide A1"
"10340000"	"3.33e-01"	"1.75e-02"	"2.7516412"	"-3.07569"	"0.73428753"	""	""
"10385747"	"3.33e-01"	"1.75e-02"	"-2.7513377"	"-3.0762"	"-0.2400815"	"Jade2"	"jade family PHD finger 2"
"10339427"	"3.33e-01"	"1.75e-02"	"-2.7511332"	"-3.07654"	"-0.69382677"	""	""
"10547633"	"3.33e-01"	"1.75e-02"	"2.7508578"	"-3.077"	"0.38653157"	"Gdf3"	"growth differentiation factor 3"
"10507677"	"3.33e-01"	"1.75e-02"	"-2.7502244"	"-3.07806"	"-0.38941766"	"Hivep3"	"human immunodeficiency virus type I enhancer binding protein 3"
"10565996"	"3.33e-01"	"1.75e-02"	"-2.7500895"	"-3.07828"	"-0.32872825"	"Inppl1"	"inositol polyphosphate phosphatase-like 1"
"10462390"	"3.33e-01"	"1.75e-02"	"-2.7499392"	"-3.07853"	"-0.66271893"	"Cd274"	"CD274 antigen"
"10500362"	"3.33e-01"	"1.76e-02"	"2.7496854"	"-3.07895"	"0.23172896"	"Polr3gl"	"polymerase (RNA) III (DNA directed) polypeptide G like"
"10549733"	"3.33e-01"	"1.76e-02"	"-2.7496131"	"-3.07907"	"-0.29844428"	"Ssc5d"	"scavenger receptor cysteine rich family, 5 domains"
"10397536"	"3.33e-01"	"1.76e-02"	"2.7489674"	"-3.08015"	"0.58929912"	""	""
"10466423"	"3.33e-01"	"1.76e-02"	"-2.7485944"	"-3.08077"	"-0.27985687"	"Cep78"	"centrosomal protein 78"
"10578322"	"3.33e-01"	"1.76e-02"	"2.7485703"	"-3.08081"	"0.62907752"	"Gm9868"	"predicted gene 9868"
"10387111"	"3.33e-01"	"1.76e-02"	"-2.748504"	"-3.08092"	"-0.3256953"	"Adprm"	"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
"10453429"	"3.33e-01"	"1.76e-02"	"-2.7483371"	"-3.0812"	"-0.33792142"	"Pigf"	"phosphatidylinositol glycan anchor biosynthesis, class F"
"10372407"	"3.33e-01"	"1.76e-02"	"-2.7482398"	"-3.08136"	"-0.40331317"	""	""
"10494386"	"3.33e-01"	"1.76e-02"	"2.7480486"	"-3.08168"	"0.33942148"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10406287"	"3.33e-01"	"1.76e-02"	"-2.7475955"	"-3.08244"	"-0.36617476"	"Ttc37"	"tetratricopeptide repeat domain 37"
"10469923"	"3.33e-01"	"1.76e-02"	"-2.7474829"	"-3.08262"	"-0.2854453"	"Entpd8"	"ectonucleoside triphosphate diphosphohydrolase 8"
"10342528"	"3.33e-01"	"1.76e-02"	"-2.7474226"	"-3.08272"	"-0.65581247"	""	""
"10345527"	"3.33e-01"	"1.76e-02"	"2.7473252"	"-3.08289"	"0.36337423"	""	""
"10501084"	"3.33e-01"	"1.76e-02"	"-2.7472663"	"-3.08298"	"-0.30002716"	"Prok1"	"prokineticin 1"
"10389222"	"3.33e-01"	"1.76e-02"	"-2.7470885"	"-3.08328"	"-0.56024552"	"Ccl6"	"chemokine (C-C motif) ligand 6"
"10434226"	"3.33e-01"	"1.77e-02"	"-2.7466079"	"-3.08408"	"-0.31223248"	"Gm35369///4930588K23Rik"	"predicted gene, 35369///RIKEN cDNA 4930588K23 gene"
"10341400"	"3.33e-01"	"1.77e-02"	"2.7465076"	"-3.08425"	"1.28367131"	""	""
"10576657"	"3.33e-01"	"1.77e-02"	"-2.7464728"	"-3.08431"	"-0.36866427"	""	""
"10339563"	"3.33e-01"	"1.77e-02"	"-2.746373"	"-3.08447"	"-1.01383178"	""	""
"10340522"	"3.33e-01"	"1.77e-02"	"2.7463041"	"-3.08459"	"0.67204113"	""	""
"10409934"	"3.33e-01"	"1.77e-02"	"-2.7459636"	"-3.08515"	"-0.37459089"	"Cts7"	"cathepsin 7"
"10493245"	"3.33e-01"	"1.77e-02"	"2.7456385"	"-3.0857"	"0.27124147"	"Mex3a"	"mex3 RNA binding family member A"
"10413270"	"3.33e-01"	"1.77e-02"	"-2.7453275"	"-3.08621"	"-0.35182773"	"4933413J09Rik"	"RIKEN cDNA 4933413J09 gene"
"10608637"	"3.33e-01"	"1.77e-02"	"2.7452654"	"-3.08632"	"1.12155389"	""	""
"10541318"	"3.33e-01"	"1.77e-02"	"-2.7451193"	"-3.08656"	"-0.28228678"	"Slc6a13"	"solute carrier family 6 (neurotransmitter transporter, GABA), member 13"
"10589464"	"3.33e-01"	"1.77e-02"	"-2.7447578"	"-3.08716"	"-0.39008372"	"Gm10615"	"predicted gene 10615"
"10340338"	"3.33e-01"	"1.77e-02"	"-2.7446057"	"-3.08742"	"-0.68910689"	""	""
"10480699"	"3.33e-01"	"1.77e-02"	"-2.7446028"	"-3.08742"	"-0.39231678"	"Dpp7"	"dipeptidylpeptidase 7"
"10504918"	"3.33e-01"	"1.77e-02"	"2.7445696"	"-3.08748"	"0.24067968"	"Zfp189"	"zinc finger protein 189"
"10393166"	"3.33e-01"	"1.77e-02"	"-2.7443261"	"-3.08788"	"-0.43945057"	"St6galnac2"	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
"10441753"	"3.33e-01"	"1.77e-02"	"-2.7440144"	"-3.0884"	"-0.3878516"	"Plg"	"plasminogen"
"10400555"	"3.33e-01"	"1.77e-02"	"-2.7436704"	"-3.08897"	"-0.33644791"	""	""
"10467962"	"3.33e-01"	"1.78e-02"	"-2.7432768"	"-3.08963"	"-0.42781792"	"Pkd2l1"	"polycystic kidney disease 2-like 1"
"10550465"	"3.33e-01"	"1.78e-02"	"-2.7430738"	"-3.08997"	"-0.34342465"	"Ceacam11"	"carcinoembryonic antigen-related cell adhesion molecule 11"
"10559978"	"3.33e-01"	"1.78e-02"	"2.7428128"	"-3.0904"	"0.31021077"	"Zscan4f///Zscan4b///Zscan4d///Zscan4a///Zscan4c"	"zinc finger and SCAN domain containing 4F///zinc finger and SCAN domain containing 4B///zinc finger and SCAN domain containing 4D///zinc finger and SCAN domain containing 4A///zinc finger and SCAN domain containing 4C"
"10523359"	"3.33e-01"	"1.78e-02"	"-2.7427596"	"-3.09049"	"-0.282136"	"Cxcl13"	"chemokine (C-X-C motif) ligand 13"
"10353786"	"3.33e-01"	"1.78e-02"	"-2.7424461"	"-3.09101"	"-0.42185976"	"Prss40"	"protease, serine 40"
"10391914"	"3.33e-01"	"1.78e-02"	"2.7416466"	"-3.09234"	"0.36719958"	"Arhgap27"	"Rho GTPase activating protein 27"
"10597627"	"3.33e-01"	"1.78e-02"	"-2.7411063"	"-3.09324"	"-0.35056649"	"Oxsr1"	"oxidative-stress responsive 1"
"10505143"	"3.33e-01"	"1.78e-02"	"-2.741091"	"-3.09327"	"-0.35325995"	"Pakap"	"paralemmin A kinase anchor protein"
"10345077"	"3.33e-01"	"1.78e-02"	"2.7407551"	"-3.09383"	"0.44981234"	"Khdc1a"	"KH domain containing 1A"
"10537978"	"3.33e-01"	"1.78e-02"	"-2.7406023"	"-3.09408"	"-0.25168849"	"Sspo"	"SCO-spondin"
"10404129"	"3.33e-01"	"1.79e-02"	"-2.7403037"	"-3.09458"	"-0.39208481"	"4933427I18Rik"	"RIKEN cDNA 4933427I18 gene"
"10437655"	"3.33e-01"	"1.79e-02"	"-2.7402135"	"-3.09473"	"-0.26698671"	"Tvp23a"	"trans-golgi network vesicle protein 23A"
"10460831"	"3.33e-01"	"1.79e-02"	"-2.7395922"	"-3.09576"	"-0.44974412"	"Mir192"	"microRNA 192"
"10429560"	"3.33e-01"	"1.79e-02"	"-2.7393277"	"-3.09621"	"-0.83067051"	"Ly6i"	"lymphocyte antigen 6 complex, locus I"
"10482824"	"3.33e-01"	"1.79e-02"	"-2.7386782"	"-3.09729"	"-0.44921637"	"Acvr1"	"activin A receptor, type 1"
"10605252"	"3.33e-01"	"1.79e-02"	"-2.7382914"	"-3.09793"	"-0.36588877"	"Tex28"	"testis expressed 28"
"10551754"	"3.33e-01"	"1.79e-02"	"-2.7381384"	"-3.09819"	"-0.41729268"	"4930432E11Rik"	"RIKEN cDNA 4930432E11 gene"
"10546791"	"3.34e-01"	"1.80e-02"	"-2.7367676"	"-3.10047"	"-0.36290488"	"Sumf1"	"sulfatase modifying factor 1"
"10345752"	"3.34e-01"	"1.80e-02"	"-2.7357716"	"-3.10213"	"-0.33922452"	"Il1r2"	"interleukin 1 receptor, type II"
"10375553"	"3.34e-01"	"1.80e-02"	"-2.735691"	"-3.10226"	"-0.34064376"	"Olfr1389"	"olfactory receptor 1389"
"10408134"	"3.34e-01"	"1.80e-02"	"-2.7354096"	"-3.10273"	"-0.47693218"	"Vmn1r193"	"vomeronasal 1 receptor 193"
"10401418"	"3.34e-01"	"1.80e-02"	"-2.7346438"	"-3.104"	"-0.3441802"	"4732463B04Rik"	"RIKEN cDNA 4732463B04 gene"
"10574508"	"3.34e-01"	"1.81e-02"	"-2.7344023"	"-3.10441"	"-0.57078478"	""	""
"10461765"	"3.34e-01"	"1.81e-02"	"-2.7341722"	"-3.10479"	"-0.49129698"	"Lpxn"	"leupaxin"
"10430467"	"3.34e-01"	"1.81e-02"	"-2.7341208"	"-3.10487"	"-0.33544731"	"Slc16a8"	"solute carrier family 16 (monocarboxylic acid transporters), member 8"
"10423599"	"3.34e-01"	"1.81e-02"	"-2.733675"	"-3.10562"	"-0.37930092"	"Matn2"	"matrilin 2"
"10476136"	"3.34e-01"	"1.81e-02"	"-2.7336074"	"-3.10573"	"-0.26125095"	"Vps16"	"VSP16 CORVET/HOPS core subunit"
"10498011"	"3.34e-01"	"1.81e-02"	"-2.73354"	"-3.10584"	"-0.34953835"	""	""
"10498593"	"3.34e-01"	"1.81e-02"	"-2.7324248"	"-3.1077"	"-0.37514874"	""	""
"10552398"	"3.34e-01"	"1.81e-02"	"-2.7321129"	"-3.10822"	"-0.37279759"	"Lim2"	"lens intrinsic membrane protein 2"
"10600326"	"3.34e-01"	"1.81e-02"	"2.7320929"	"-3.10825"	"0.29766312"	"Tktl1"	"transketolase-like 1"
"10568805"	"3.34e-01"	"1.81e-02"	"-2.7319833"	"-3.10843"	"-0.25307653"	"Nkx6-2"	"NK6 homeobox 2"
"10492668"	"3.34e-01"	"1.81e-02"	"-2.7319699"	"-3.10845"	"-0.36552022"	"4930589L23Rik"	"RIKEN cDNA 4930589L23 gene"
"10435508"	"3.34e-01"	"1.81e-02"	"2.731768"	"-3.10879"	"0.75402023"	"2010005H15Rik"	"RIKEN cDNA 2010005H15 gene"
"10396740"	"3.34e-01"	"1.82e-02"	"2.7313009"	"-3.10957"	"0.2941343"	"Gphn"	"gephyrin"
"10512093"	"3.34e-01"	"1.82e-02"	"-2.7312644"	"-3.10963"	"-0.2711107"	"Ndufb6"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6"
"10341991"	"3.34e-01"	"1.82e-02"	"-2.7312638"	"-3.10963"	"-0.57232125"	""	""
"10377416"	"3.34e-01"	"1.82e-02"	"-2.7309395"	"-3.11017"	"-0.35780704"	"Borcs6"	"BLOC-1 related complex subunit 6"
"10400395"	"3.34e-01"	"1.82e-02"	"-2.730682"	"-3.1106"	"-0.33076445"	"Ppp2r3c"	"protein phosphatase 2, regulatory subunit B'', gamma"
"10430425"	"3.34e-01"	"1.82e-02"	"-2.730011"	"-3.11171"	"-0.38974781"	"Lgals2"	"lectin, galactose-binding, soluble 2"
"10457938"	"3.34e-01"	"1.82e-02"	"-2.7298683"	"-3.11195"	"-0.43725855"	""	""
"10566237"	"3.34e-01"	"1.82e-02"	"2.7295253"	"-3.11252"	"0.42145199"	"Olfr624"	"olfactory receptor 624"
"10412646"	"3.34e-01"	"1.82e-02"	"-2.7294811"	"-3.1126"	"-0.54856682"	""	""
"10495449"	"3.34e-01"	"1.82e-02"	"-2.7294811"	"-3.1126"	"-0.40163213"	"Col11a1"	"collagen, type XI, alpha 1"
"10598555"	"3.34e-01"	"1.82e-02"	"-2.7294109"	"-3.11271"	"-0.29302457"	"Ssxb5"	"synovial sarcoma, X member B, breakpoint 5"
"10586405"	"3.34e-01"	"1.83e-02"	"-2.7280899"	"-3.11491"	"-0.38840729"	"Spg21"	"spastic paraplegia 21 homolog (human)"
"10384456"	"3.34e-01"	"1.83e-02"	"-2.727642"	"-3.11566"	"-0.32120636"	""	""
"10452609"	"3.34e-01"	"1.83e-02"	"-2.7276104"	"-3.11571"	"-0.4032377"	"Lrrc30"	"leucine rich repeat containing 30"
"10348643"	"3.35e-01"	"1.83e-02"	"-2.7267879"	"-3.11708"	"-0.35122716"	"Olfr12"	"olfactory receptor 12"
"10344555"	"3.35e-01"	"1.83e-02"	"2.7262876"	"-3.11791"	"0.77063806"	""	""
"10338786"	"3.35e-01"	"1.83e-02"	"-2.7261127"	"-3.1182"	"-0.53222023"	""	""
"10570618"	"3.35e-01"	"1.84e-02"	"-2.7251119"	"-3.11987"	"-0.30776721"	"Defb46"	"defensin beta 46"
"10486697"	"3.35e-01"	"1.84e-02"	"-2.7249372"	"-3.12016"	"-0.40588068"	"Tgm7"	"transglutaminase 7"
"10362937"	"3.35e-01"	"1.84e-02"	"-2.7248034"	"-3.12038"	"-0.59433928"	""	""
"10440989"	"3.35e-01"	"1.84e-02"	"-2.7243329"	"-3.12116"	"-0.43709817"	"Kcne1"	"potassium voltage-gated channel, Isk-related subfamily, member 1"
"10495876"	"3.35e-01"	"1.84e-02"	"-2.723921"	"-3.12185"	"-0.29963538"	""	""
"10345879"	"3.35e-01"	"1.84e-02"	"-2.7233772"	"-3.12275"	"-0.2729575"	"Pou3f3"	"POU domain, class 3, transcription factor 3"
"10551218"	"3.35e-01"	"1.84e-02"	"2.7229819"	"-3.12341"	"0.26460443"	"Cyp2b9"	"cytochrome P450, family 2, subfamily b, polypeptide 9"
"10594447"	"3.36e-01"	"1.85e-02"	"-2.7218647"	"-3.12527"	"-0.31627219"	"Map2k1"	"mitogen-activated protein kinase kinase 1"
"10339063"	"3.36e-01"	"1.85e-02"	"-2.7217369"	"-3.12548"	"-0.37263787"	""	""
"10442779"	"3.36e-01"	"1.85e-02"	"-2.7212892"	"-3.12622"	"-0.35975474"	"Prss29"	"protease, serine 29"
"10456400"	"3.36e-01"	"1.85e-02"	"-2.7209616"	"-3.12677"	"-0.26003719"	"Tubb6"	"tubulin, beta 6 class V"
"10521892"	"3.36e-01"	"1.85e-02"	"-2.7205894"	"-3.12739"	"-0.33002878"	"Slc34a2"	"solute carrier family 34 (sodium phosphate), member 2"
"10420131"	"3.36e-01"	"1.85e-02"	"-2.720308"	"-3.12786"	"-0.23453134"	"Rabggta"	"Rab geranylgeranyl transferase, a subunit"
"10369630"	"3.36e-01"	"1.85e-02"	"-2.7202329"	"-3.12798"	"-0.29146119"	"Ddx21"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 21"
"10503520"	"3.36e-01"	"1.86e-02"	"-2.7195042"	"-3.12919"	"-0.42718542"	"Ttpa"	"tocopherol (alpha) transfer protein"
"10380641"	"3.36e-01"	"1.86e-02"	"-2.719385"	"-3.12939"	"-0.52469332"	"Hoxb5"	"homeobox B5"
"10451145"	"3.37e-01"	"1.86e-02"	"2.7179011"	"-3.13186"	"0.364714"	"Capn11"	"calpain 11"
"10481312"	"3.37e-01"	"1.86e-02"	"-2.7177517"	"-3.13211"	"-0.61469463"	"Spaca9"	"sperm acrosome associated 9"
"10496592"	"3.37e-01"	"1.86e-02"	"-2.7169578"	"-3.13343"	"-0.39112934"	"Gbp2///Gbp2b"	"guanylate binding protein 2///guanylate binding protein 2b"
"10524062"	"3.37e-01"	"1.86e-02"	"-2.716954"	"-3.13343"	"-0.29704215"	"Vmn2r16"	"vomeronasal 2, receptor 16"
"10569985"	"3.37e-01"	"1.87e-02"	"2.7169125"	"-3.1335"	"0.36934859"	"Zfp958"	"zinc finger protein 958"
"10526502"	"3.37e-01"	"1.87e-02"	"-2.7167763"	"-3.13373"	"-0.33675793"	"Ift22"	"intraflagellar transport 22"
"10338842"	"3.37e-01"	"1.87e-02"	"2.7167129"	"-3.13383"	"0.61320662"	""	""
"10339403"	"3.37e-01"	"1.87e-02"	"2.716028"	"-3.13497"	"0.84588869"	""	""
"10587049"	"3.37e-01"	"1.87e-02"	"-2.7144762"	"-3.13755"	"-0.30620463"	""	""
